PersonIdCode,2287,2292,2310,2143,2147,2323,2328,2370,2372,2385,2405,2417,2061,2501,2129,2510,2525,2530,2534,2536,2541,2546,2561,2023,2565,2569,2573,2575,2580,2588,2600,2621,2623,2618,2589,2627,2632,2594,2593,2597,2630,2583,2584,2617,2585,2614,2616,2638,2608,2629,2613,2619,2601,2631,2642,2641,2647,2648,2646,2652,2654,2657,2661,2660,2664,2666,2667,2669,2670,2674,2675,2678,2679,2680,2681,2682,2683,2685,2686,2688,2689,2690,2691,2693,2694,2698,2700,2701,2702,2704,2705,2707,2708,2710,2713,2715,2717,2718,2719,2721,2723,2724,2726,2728,2735,2738,2740,2741,2743,2744,2745,2747,2748,2750,2751,2752,2760,2757,2754,2758,2761,2768,2767,2759,2762,2765,2766,2763,2769,2771,2780,2781,2779,2772,2774,2777,2770,2764,2776,2773,2778,2775,2792,2789,2783,2788,2785,2786,2784,2787,2790,2798,2793,2796,2795,3003,2799,3000,3001,3012,3013,3010,3017,3016,3002,3018,3014,3604,3009,3005,3019,3007,3021,3020,3023,3024,3025,3026,3029,3030,3033,3034,3035,3036,3037,3039,3040,3041,3042,3043,3044,3045,3046,3047,3051,3052,3054,3053,3055,3057,3062,3063,3064,3067,3069,3074,3076,3078,3080,3081,3082,3085,3089,3090,3091,3092,3095,3096,3097,3098,3099,3101,3102,3056,3075,3060,3083,3058,3072,3086,3059,3061,3065,3070,3073,3079,3088,3100,3071,3077,3084,3087,3094,3066,3068,3103,3104,3105,3106,3107,3108,3109,3110
2287,0,0,0,3,0,3,1,1,2,0,1,1,1,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,7,1,27,0,29,69,1,0,58,23,0,1,2,4,2,8,1,7,0,52,46,2,0,0,1,1,5,0,10,24,5,16,11,46,0,51,0,1,0,3,2,2,54,29,4,3,15,55,0,0,2,2,5,47,0,0,0,1,1,2,1,9,32,3,2,1,0,2,36,1,0,11,32,19,41,0,35,1,18,24,23,26,0,40,0,0,0,6,2,25,36,1,1,0,38,12,0,0,0,0,0,0,0,2,6,0,30,0,0,0,2,1,0,22,2,18,1,20,1,22,12,0,0,2,1,6,8,2,0,0,0,25,4,20,0,1,8,1,17,19,1,3,1,1,0,0,12,5,6,1,0,0,0,16,0,0,16,0,3,0,12,15,0,0,8,1,0,0,0,11,0,0,25,0,9,2,0,1,6,15,18,0,0,2,18,9,0,0,0,6,2,0,9,0,1,0,0,0,10,11,10,9,9,2,3,9,11,10,10,4,3,1,4,6,9,9,11,7,10,8,6,6,9,1,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1
2310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,7,7,1,0,10,7,0,1,3,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,2,1,4,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,0,11,5,0,0,11,0,0,4,0,0,2,1,0,0,0,0,0,2,1,3,0,8,0,0,1,0,15,1,1,0,5,0,4,0,3,0,0,0,0,0,0,3,1,0,0,0,6,1,0,0,1,1,2,1,10,0,0,0,0,0,0,5,0,0,1,0,0,5,0,0,0,6,1,6,0,5,0,0,3,0,4,0,2,0,0,0,4,0,7,4,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,2,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,4,0,7,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,4,3,0,0,6,0,0,0,0,6,0,0,8,0,1,0,0,0,0,3,4,0,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2323,2,12,5,0,3,0,1,1,9,8,0,0,0,0,0,1,1,3,0,8,9,1,0,1,2,0,1,0,2,2,1,7,3,8,1,7,0,2,1,1,0,0,7,1,1,0,3,9,1,0,0,2,1,9,0,0,1,0,1,1,1,0,5,1,0,1,0,1,5,1,1,2,6,1,7,1,7,1,4,7,2,4,1,7,1,1,1,7,1,8,6,1,1,1,6,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,3,0,0,1,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,3,0,0,1,1,0,0,2,0,0,4,3,2,1,3,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,5,0,0,57,0,0,23,0,0,1,101,21,29,42,23,0,0,0,15,2,1,42,11,4,6,4,31,1,0,0,0,3,0,0,8,2,25,0,5,7,16,5,0,0,0,0,0,0,23,57,45,0,19,0,11,2,34,25,0,8,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,6,0,0,0,5,0,0,0,0,8,0,0,34,15,27,3,28,0,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,2,10,16,0,1,4,0,0,0,10,0,0,0,0,0,0,0,0,1,9,8,0,0,0,0,0,0,0,0,2,0,1,1,4,0,3,0,0,0,0,0,0,5,5,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,1,0,1,2,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
